id,标题,描述,备注,主支线,不知道,No.,发布人,不知道,不知道,不知道,不知道,不知道,不知道,任务内容,数量,需求,需求2,主要奖励,下个解锁[task],金币奖励,影响力奖励,不知道,不知道,不知道,不知道,不知道,不知道,不知道
6001497,60014970,60014971,60014972,1,0,724,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000723,[6001498],500,200,0,0,419|0,0,,,
6001498,60014980,60014981,60014982,1,0,725,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9125,0,2000724,[6001499],500,200,0,0,422|0,0,,,
6001499,60014990,60014991,60014992,1,0,726,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,6,7023,0,2000725,[6001500],500,200,0,0,407|0,0,,,
6001500,60015000,60015001,60015002,1,0,727,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000726,[6001501],500,200,0,0,419|0,0,,,
6001501,60015010,60015011,60015012,1,0,728,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000727,[6001502],500,200,0,0,409|0,0,,,
6001502,60015020,60015021,60015022,1,0,729,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,160,100000,9137,0,2000728,[6001503],500,200,0,0,422|0,0,,,
6001503,60015030,60015031,60015032,1,0,730,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000729,[6001504],500,200,0,0,407|0,0,,,
6001504,60015040,60015041,60015042,1,0,731,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000730,[6001505],500,200,0,0,406|0,0,,,
6001505,60015050,60015051,60015052,1,0,732,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000731,[6001506],500,200,0,0,409|0,0,,,
6001506,60015060,60015061,60015062,1,0,733,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,6,7016,0,2000732,[6001507],500,200,0,0,407|0,0,,,
6001507,60015070,60015071,60015072,1,0,734,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,151,20,0,0,2000733,[6001508],500,200,0,0,410|0,0,,,
6001508,60015080,60015081,60015082,1,0,735,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000734,[6001509],500,200,0,0,419|0,0,,,
6001509,60015090,60015091,60015092,1,0,736,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000735,[6001510],500,200,0,0,409|0,0,,,
6001510,60015100,60015101,60015102,1,0,737,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000736,[6001511],500,200,0,0,407|0,0,,,
6001511,60015110,60015111,60015112,1,0,738,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,50,1017,0,2000737,[6001512],500,200,0,0,406|8,0,,,
6001512,60015120,60015121,60015122,1,0,739,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,162,1,7000008,0,2000738,[6001513],500,200,0,0,422|0,0,,,
6001513,60015130,60015131,60015132,1,0,740,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000739,[6001514],500,200,0,0,406|0,0,,,
6001514,60015140,60015141,60015142,1,0,741,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,150,50000,0,0,2000740,[6001515],500,200,0,0,410|0,0,,,
6001515,60015150,60015151,60015152,1,0,742,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000741,[6001516],500,200,0,0,409|0,0,,,
6001516,60015160,60015161,60015162,1,0,743,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000742,[6001517],500,200,0,0,419|0,0,,,
6001517,60015170,60015171,60015172,1,0,744,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000743,[6001518],500,200,0,0,407|0,0,,,
6001518,60015180,60015181,60015182,1,0,745,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,160,100000,9108,0,2000744,[6001519],500,200,0,0,422|0,0,,,
6001519,60015190,60015191,60015192,1,0,746,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000745,[6001520],500,200,0,0,406|0,0,,,
6001520,60015200,60015201,60015202,1,0,747,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000746,[6001521],500,200,0,0,407|0,0,,,
6001521,60015210,60015211,60015212,1,0,748,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,151,20,0,0,2000747,[6001522],500,200,0,0,410|0,0,,,
6001522,60015220,60015221,60015222,1,0,749,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000748,[6001523],500,200,0,0,409|0,0,,,
6001523,60015230,60015231,60015232,1,0,750,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000749,[6001524],500,200,0,0,419|0,0,,,
6001524,60015240,60015241,60015242,1,0,751,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,162,1,7000010,0,2000750,[6001525],500,200,0,0,422|0,0,,,
6001525,60015250,60015251,60015252,1,0,752,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9097,0,2000751,[6001526],500,200,0,0,422|0,0,,,
6001526,60015260,60015261,60015262,1,0,753,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,6,7012,0,2000752,[6001527],500,200,0,0,407|0,0,,,
6001527,60015270,60015271,60015272,1,0,754,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000753,[6001528],500,200,0,0,406|0,0,,,
6001528,60015280,60015281,60015282,1,0,755,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000754,[6001529],500,200,0,0,409|0,0,,,
6001529,60015290,60015291,60015292,1,0,756,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000755,[6001530],500,200,0,0,419|0,0,,,
6001530,60015300,60015301,60015302,1,0,757,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000756,[6001531],500,200,0,0,407|0,0,,,
6001531,60015310,60015311,60015312,1,0,758,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,150,50000,0,0,2000757,[6001532],500,200,0,0,410|0,0,,,
6001532,60015320,60015321,60015322,1,0,759,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,160,100000,9102,0,2000758,[6001533],500,200,0,0,422|0,0,,,
6001533,60015330,60015331,60015332,1,0,760,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000759,[6001534],500,200,0,0,409|0,0,,,
6001534,60015340,60015341,60015342,1,0,761,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000760,[6001535],500,200,0,0,407|0,0,,,
6001535,60015350,60015351,60015352,1,0,762,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000761,[6001536],500,200,0,0,419|0,0,,,
6001536,60015360,60015361,60015362,1,0,763,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,162,1,7000012,0,2000762,[6001537],500,200,0,0,422|0,0,,,
6001537,60015370,60015371,60015372,1,0,764,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000763,[6001538],500,200,0,0,409|0,0,,,
6001538,60015380,60015381,60015382,1,0,765,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,50,1020,0,2000764,[6001539],500,200,0,0,406|5,0,,,
6001539,60015390,60015391,60015392,1,0,766,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9125,0,2000765,[6001540],500,200,0,0,422|0,0,,,
6001540,60015400,60015401,60015402,1,0,767,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000766,[6001541],500,200,0,0,409|0,0,,,
6001541,60015410,60015411,60015412,1,0,768,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000767,[6001542],500,200,0,0,419|0,0,,,
6001542,60015420,60015421,60015422,1,0,769,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,156,39600,6,0,2000768,[6001543],500,200,0,0,406|6,0,,,
6001543,60015430,60015431,60015432,1,0,770,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9076,0,2000769,[6001544],500,200,0,0,422|0,0,,,
6001544,60015440,60015441,60015442,1,0,771,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000770,[6001545],500,200,0,0,407|0,0,,,
6001545,60015450,60015451,60015452,1,0,772,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000771,[6001546],500,200,0,0,409|0,0,,,
6001546,60015460,60015461,60015462,1,0,773,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,151,20,0,0,2000772,[6001547],500,200,0,0,410|0,0,,,
6001547,60015470,60015471,60015472,1,0,774,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9093,0,2000773,[6001548],500,200,0,0,422|0,0,,,
6001548,60015480,60015481,60015482,1,0,775,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000774,[6001549],500,200,0,0,406|0,0,,,
6001549,60015490,60015491,60015492,1,0,776,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000775,[6001550],500,200,0,0,409|0,0,,,
6001550,60015500,60015501,60015502,1,0,777,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,150,50000,0,0,2000776,[6001551],500,200,0,0,410|0,0,,,
6001551,60015510,60015511,60015512,1,0,778,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000777,[6001552],500,200,0,0,419|0,0,,,
6001552,60015520,60015521,60015522,1,0,779,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000778,[6001553],500,200,0,0,407|0,0,,,
6001553,60015530,60015531,60015532,1,0,780,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000779,[6001554],500,200,0,0,409|0,0,,,
6001554,60015540,60015541,60015542,1,0,781,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,160,100000,9116,0,2000780,[6001555],500,200,0,0,422|0,0,,,
6001555,60015550,60015551,60015552,1,0,782,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000781,[6001556],500,200,0,0,419|0,0,,,
6001556,60015560,60015561,60015562,1,0,783,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000782,[6001557],500,200,0,0,409|0,0,,,
6001557,60015570,60015571,60015572,1,0,784,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,156,39600,7,0,2000783,[6001558],500,200,0,0,406|7,0,,,
6001558,60015580,60015581,60015582,1,0,785,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000784,[6001559],500,200,0,0,407|0,0,,,
6001559,60015590,60015591,60015592,1,0,786,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,151,20,0,0,2000785,[6001560],500,200,0,0,410|0,0,,,
6001560,60015600,60015601,60015602,1,0,787,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000786,[6001561],500,200,0,0,409|0,0,,,
6001561,60015610,60015611,60015612,1,0,788,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000787,[6001562],500,200,0,0,419|0,0,,,
6001562,60015620,60015621,60015622,1,0,789,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9033,0,2000788,[6001563],500,200,0,0,422|0,0,,,
6001563,60015630,60015631,60015632,1,0,790,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,6,7009,0,2000789,[6001564],500,200,0,0,407|0,0,,,
6001564,60015640,60015641,60015642,1,0,791,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000790,[6001565],500,200,0,0,419|0,0,,,
6001565,60015650,60015651,60015652,1,0,792,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000791,[6001566],500,200,0,0,409|0,0,,,
6001566,60015660,60015661,60015662,1,0,793,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,160,100000,9104,0,2000792,[6001567],500,200,0,0,422|0,0,,,
6001567,60015670,60015671,60015672,1,0,794,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000793,[6001568],500,200,0,0,407|0,0,,,
6001568,60015680,60015681,60015682,1,0,795,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000794,[6001569],500,200,0,0,406|0,0,,,
6001569,60015690,60015691,60015692,1,0,796,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000795,[6001570],500,200,0,0,409|0,0,,,
6001570,60015700,60015701,60015702,1,0,797,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,6,7020,0,2000796,[6001571],500,200,0,0,407|0,0,,,
6001571,60015710,60015711,60015712,1,0,798,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,151,20,0,0,2000797,[6001572],500,200,0,0,410|0,0,,,
6001572,60015720,60015721,60015722,1,0,799,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000798,[6001573],500,200,0,0,419|0,0,,,
6001573,60015730,60015731,60015732,1,0,800,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000799,[6001574],500,200,0,0,409|0,0,,,
6001574,60015740,60015741,60015742,1,0,801,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000800,[6001575],500,200,0,0,407|0,0,,,
6001575,60015750,60015751,60015752,1,0,802,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,50,1029,0,2000801,[6001576],500,200,0,0,406|4,0,,,
6001576,60015760,60015761,60015762,1,0,803,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,162,1,7000003,0,2000802,[6001577],500,200,0,0,422|0,0,,,
6001577,60015770,60015771,60015772,1,0,804,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000803,[6001578],500,200,0,0,406|0,0,,,
6001578,60015780,60015781,60015782,1,0,805,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,150,50000,0,0,2000804,[6001579],500,200,0,0,410|0,0,,,
6001579,60015790,60015791,60015792,1,0,806,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000805,[6001580],500,200,0,0,409|0,0,,,
6001580,60015800,60015801,60015802,1,0,807,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000806,[6001581],500,200,0,0,419|0,0,,,
6001581,60015810,60015811,60015812,1,0,808,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000807,[6001582],500,200,0,0,407|0,0,,,
6001582,60015820,60015821,60015822,1,0,809,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,160,100000,9113,0,2000808,[6001583],500,200,0,0,422|0,0,,,
6001583,60015830,60015831,60015832,1,0,810,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000809,[6001584],500,200,0,0,406|0,0,,,
6001584,60015840,60015841,60015842,1,0,811,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000810,[6001585],500,200,0,0,407|0,0,,,
6001585,60015850,60015851,60015852,1,0,812,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,151,20,0,0,2000811,[6001586],500,200,0,0,410|0,0,,,
6001586,60015860,60015861,60015862,1,0,813,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000812,[6001587],500,200,0,0,409|0,0,,,
6001587,60015870,60015871,60015872,1,0,814,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000813,[6001588],500,200,0,0,419|0,0,,,
6001588,60015880,60015881,60015882,1,0,815,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,162,1,7000005,0,2000814,[6001589],500,200,0,0,422|0,0,,,
6001589,60015890,60015891,60015892,1,0,816,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9001,0,2000815,[6001590],500,200,0,0,422|0,0,,,
6001590,60015900,60015901,60015902,1,0,817,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,6,7017,0,2000816,[6001591],500,200,0,0,407|0,0,,,
6001591,60015910,60015911,60015912,1,0,818,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000817,[6001592],500,200,0,0,406|0,0,,,
6001592,60015920,60015921,60015922,1,0,819,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000818,[6001593],500,200,0,0,409|0,0,,,
6001593,60015930,60015931,60015932,1,0,820,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000819,[6001594],500,200,0,0,419|0,0,,,
6001594,60015940,60015941,60015942,1,0,821,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000820,[6001595],500,200,0,0,407|0,0,,,
6001595,60015950,60015951,60015952,1,0,822,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,150,50000,0,0,2000821,[6001596],500,200,0,0,410|0,0,,,
6001596,60015960,60015961,60015962,1,0,823,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,160,100000,9111,0,2000822,[6001597],500,200,0,0,422|0,0,,,
6001597,60015970,60015971,60015972,1,0,824,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000823,[6001598],500,200,0,0,409|0,0,,,
6001598,60015980,60015981,60015982,1,0,825,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000824,[6001599],500,200,0,0,407|0,0,,,
6001599,60015990,60015991,60015992,1,0,826,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000825,[6001600],500,200,0,0,419|0,0,,,
6001600,60016000,60016001,60016002,1,0,827,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,162,1,7000007,0,2000826,[6001601],500,200,0,0,422|0,0,,,
6001601,60016010,60016011,60016012,1,0,828,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000827,[6001602],500,200,0,0,409|0,0,,,
6001602,60016020,60016021,60016022,1,0,829,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,128,50,1024,0,2000828,[6001603],500,200,0,0,406|7,0,,,
6001603,60016030,60016031,60016032,1,0,830,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9067,0,2000829,[6001604],500,200,0,0,422|0,0,,,
6001604,60016040,60016041,60016042,1,0,831,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000830,[6001605],500,200,0,0,409|0,0,,,
6001605,60016050,60016051,60016052,1,0,832,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,148,1,0,0,2000831,[6001606],500,200,0,0,419|0,0,,,
6001606,60016060,60016061,60016062,1,0,833,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,156,39600,7,0,2000832,[6001607],500,200,0,0,406|7,0,,,
6001607,60016070,60016071,60016072,1,0,834,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9133,0,2000833,[6001608],500,200,0,0,422|0,0,,,
6001608,60016080,60016081,60016082,1,0,835,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,115,20,0,0,2000834,[6001609],500,200,0,0,407|0,0,,,
6001609,60016090,60016091,60016092,1,0,836,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,116,10,0,0,2000835,[6001610],500,200,0,0,409|0,0,,,
6001610,60016100,60016101,60016102,1,0,837,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,151,20,0,0,2000836,[6001611],500,200,0,0,410|0,0,,,
6001611,60016110,60016111,60016112,1,0,838,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,144,50,9041,0,2000837,[6001612],500,200,0,0,422|0,0,,,
6001612,60016120,60016121,60016122,1,0,839,7000002,7000002&paxiu_1#paxu_2#paxu_3|7000003&laolun_1#laolun_2#laolun_3,,,,418|0,0,110,8,0,0,2000838,[],500,200,0,0,406|0,0,,,
6002000,60020000,60020001,60020002,2,0,2,7000004,,ZXGMM6,ZXGMM6X,ZXGMM6Z,,0,136,6,90011,0,1008000,[6002001],50,200,11,0,409|9001,0,,,
6002001,60020010,60020011,60020012,2,0,3,7000004,,ZXGMM7,ZXGMM7X,ZXGMM7Z,,0,110,1,2,0,1008001,[6002002],50,200,0,0,406|2,0,,,
6002002,60020020,60020021,60020022,2,0,4,7000004,,ZXGMM8,ZXGMM8X,ZXGMM8Z,,0,112,20,7000,0,1008002,[6002003],50,200,0,0,407|0,0,,,
6002003,60020030,60020031,60020032,2,0,5,7000004,,ZXGMM3,ZXGMM3X,ZXGMM3Z,,0,136,6,90041,0,1008003,[6002004],50,200,0,0,409|9004,0,,,
6002004,60020040,60020041,60020042,2,0,6,7000004,,ZXGMM4,ZXGMM4X,ZXGMM4Z,,0,110,2,1,0,1008004,[6002005],50,200,0,0,406|1,0,,,
6002005,60020050,60020051,60020052,2,0,7,7000004,,ZXGMM5,ZXGMM5X,ZXGMM5Z,,0,112,6,7001,0,1008005,[6002006],50,200,0,0,407|0,0,,,
